ticker,name,exchange,is_active
LORL,LORAL SPACE&COM,NSDQ,Y
LORX,LORONIX INFO,,N
LOTS.,LOTUS DEVELOPMT,,N
LOUD,LOUDEYE CORP,,N
LOV,SPARK NETWORKS,NYSE,Y
LOVE,LOVESAC CO/THE,NSDQ,Y
LOW,LOWES COS,NYSE,Y
LOWGQ,LOEWEN GROUP,,N
LOXO,LOXO ONCOLOGY,NSDQ,N
LOYC,LOYOLA CAP CORP,,N
LPAC,LASER-PACIFIC,,N
LPAD,LAPOLLA INDUS,OTC,N
LPCN,LIPOCINE INC,NSDQ,Y
LPDX,LIPOSCIENCE INC,NSDQ,N
LPG,DORIAN LPG LTD,NYSE,Y
LPG.,LIFE PRTNRS GRP,,N
LPHIQ,LIFE PTNRS HLDG,OTC,N
LPHM,LEE PHARMACEUTI,OTCBB,Y
LPI,LAREDO PETROLM,NYSE,Y
LPIH,LONGWEI PETROLM,OTC,N
LPL,LG DISPLAY-ADR,NYSE,Y
LPLA,LPL FINL HLDGS,NSDQ,Y
LPMAF,LIPMAN,,N
LPNT,LIFEPOINT HOSP,NSDQ,N
LPRIQ,LONE PINE RSRCS,OTC,N
LPS,LENDER PROC SVC,NYSE,N
LPSB,LAPORTE BANCORP,NSDQ,N
LPSN,LIVEPERSON INC,NSDQ,Y
LPT,LIBERTY PPTY TR,NYSE,N
LPTC,LE@P TECH INC,OTCBB,Y
LPTH,LIGHTPATH TECH,NSDQ,Y
LPTX,LEAP THERAPEUTC,NSDQ,Y
LPWR,LASER POWER CRP,,N
LPX,LOUISIANA PAC,NYSE,Y
LQ,LA QUINTA HLDGS,NYSE,N
LQ.,LAURENTIAN CAPL,,N
LQ.2,QUINENCO SA ADR,,N
LQCI,LQ CORP INC,,N
LQDA,LIQUIDIA TECHNL,NSDQ,Y
LQDT,LIQUIDITY SVCS,NSDQ,Y
LQI,LA QUINTA PPTYS,,N
LQI.,LA QUINTA INNS,,N
LQMT,LIQUIDMETAL TEC,OTCBB,Y
LQNT,LIQUENT INC,,N
LRCI,LEGAL RESEARCH,OTC,N
LRCX,LAM RESEARCH,NSDQ,Y
LRE,LRR ENERGY LP,TSX,N
LRE.,LIFE RE CORP,,N
LRI,LEARONAL INC,,N
LRLCY,LOREAL CO-ADR,OTC,Y
LRLSQ,LORAL SPACE-OLD,,N
LRN,K12 INC,NYSE,Y
LRNG,LEARNING CO,,N
LROD,LIGHTING ROD,,N
LRST,LASERSIGHT INC,,N
LRTR,LL&E ROYALTY,OTC,N
LSBC,LARGE SCALE BIO,,N
LSBG,LAKE SUNAPEE BG,NSDQ,N
LSBI,LSB FINL CORP,NSDQ,N
LSBK,LAKE SHORE BNCP,NSDQ,Y
LSBX,LSB CORP,,N
LSCC,LATTICE SEMICON,NSDQ,Y
LSCG,LIGHTING SCI GP,OTC,Y
LSCO,LESCO INC,,N
LSCP,LASERSCOPE,,N
LSCZZ,SHOPCO LAUREL,,N
LSE,CAPLEASE INC,NYSE,N
LSFG,LIFESTORE FINL,OTC,Y
LSG,LAKE SHORE GOLD,ARCA,N
LSGOF,LAND SECURITIES,OTC,Y
LSI,LIFE STORAGE,NYSE,Y
LSI.,LSI CORP,,N
LSKI,LIUSKI INTL INC,,N
LSLPF,LSL PROPERTY,OTC,Y
LSMM,LASER MRTGE MGT,,N
LSO.,LASMO PLC ADR,,N
LSONQ,LASON INC,,N
LSPN.,LIGHTSPAN INC,,N
LSR,LIFE SCIENCES,,N
LSR.,LASER TECH INC,,N
LSS,LONE STAR TECH,,N
LSTMF,LIGHTSTREAM RES,OTC,N
LSTR,LANDSTAR SYSTEM,NSDQ,Y
LSTS,LUSTROS INC,OTC,N
LSTTA,LIBERTY SAT&TEC,,N
LSVI,LITTLE SWITZ,,N
LSXMA,LIBERTY SIRI-A,NSDQ,Y
LSXMB,LIBERTY SIRI-B,NSDQ,Y
LSXMK,LIBERTY SIRI-C,NSDQ,Y
LTBR,LIGHTBRIDGE CP,NSDQ,Y
LTC,LTC PROPERTIES,NYSE,Y
LTCR,LEISURE TIME,,N
LTCW,LETS TALK CELL,,N
LTEC,LOUD TECHNOLGYS,OTCBB,Y
LTEK,LIFE TECH,,N
LTFD,LITTLEFIELD CP,OTC,Y
LTHM,LIVENT CORP,NYSE,Y
LTM,LATAM AIRLINES,NYSE,Y
LTM.,LIFE TIME FITNS,,N
LTNC,BIOCERES CROP,OTC,Y
LTONY,MNC MEDIA INVST,OTC,N
LTRE,LEARNING TREE,OTC,Y
LTRPA,LIBERTY TRIP-A,NSDQ,Y
LTRPB,LIBERTY TRIP-B,NSDQ,Y
LTRX,LANTRONIX INC,NSDQ,Y
LTS,LADENBURG THALM,NYSE,N
LTSC,LIGHTSCAPE TECH,OTC,Y
LTTC,LATTICE INC,OTC,Y
LTUM,LITHIUM CORP,OTCBB,Y
LTUS,LOTUS PHARMACT,OTC,Y
LTUS.,GARDEN FRESH,,N
LTVCQ,LTV CORP NEW,,N
LTWC,LTWC CORP,OTC,N
LTWO,LEARN2.COM INC,,N
LTXB,LEGACY TX FINL,NSDQ,N
LU,LUCENT TECH INC,,N
LUB,LUBY'S INC,NYSE,Y
LUC,LUKENS INC,,N
LUCC,LUCA INC,OTC,Y
LUCK,LADY LUCK GMG,,N
LUCY,LUCILLE FARMS,OTC,N
LUFK,LUFKIN INDS,NSDQ,N
LUKN,LUKENS MEDICAL,,N
LUKOY,LUKOIL PJSC,OTC,Y
LULU,LULULEMON ATHLT,NSDQ,Y
LUMCQ,LUMINENT MTGE,,N
LUME,LUMENIS LTD,,N
LUMI,LUMISYS INC,,N
LUMMQ,LUMENON INNOVTV,,N
LUMO,LUMOS PHARMA,NSDQ,Y
LUMTQ,LUMINANT WORLDW,,N
LUNA,LUNA INNOVATION,NSDQ,Y
LUND,LUND INTL HLDG,,N
LUNMF,LUNDIN MINING,OTC,Y
LUNR,LUNAR CORP,,N
LUSA,LIFE USA HLDG,,N
LUV,SOUTHWEST AIR,NYSE,Y
LUVU,LUVU BRANDS INC,OTC,Y
LUXTY,LUXOTTICA ADR,OTC,N
LVB,STEINWAY MUSIC,NYSE,N
LVC,LILLIAN VERNON,,N
LVCI,LASER VISION,,N
LVFIQ,LEVITZ FURN INC,,N
LVGO,LIVONGO HEALTH,NSDQ,Y
LVID,LEITCH TECH CP,,N
LVLT,LEVEL 3 COMM,NYSE,N
LVLV,LEVEL VISION EL,OTC,Y
LVMHY,LVMH -ADR,,N
LVMUY,LVMH MOET HNNSY,OTC,Y
LVNTA,LIBERTY VENTR-A,NSDQ,N
LVNTB,LIBERTY VENTR-B,NSDQ,N
LVS,LAS VEGAS SANDS,NYSE,Y
LVWD,LIVEWORLD INC,OTC,Y
LW,LAMB WESTON HLD,NYSE,Y
LWAY,LIFEWAY FOODS,NSDQ,Y
LWIG,LAWRENCE INS GP,,N
LWINQ,LEAP WIRELS-OLD,,N
LWLG,LIGHTWAVE LOGIC,OTC,Y
LWLL,LINKWELL CORP,OTC,N
LWLW,LONGWEN GROUP,OTC,Y
LWNTF,LANGUAGEWARE,,N
LWSN,LAWSON SOFTWARE,,N
LX,LEXINFINTEC HLD,NSDQ,Y
LXEI,LXE INC,,N
LXFR,LUXFER HOLDINGS,NYSE,Y
LXFT,LUXOFT HOLDING,NYSE,N
LXK,LEXMARK INTL,NYSE,N
LXMO,LEXINGTON B&L,OTC,N
LXNT,LEXENT INC,,N
LXP,LEXINGTON PPTY,NYSE,Y
LXRX,LEXICON PHARMA,NSDQ,Y
LXU,LSB INDS INC,NYSE,Y
LYB,LYONDELLBASEL-A,NYSE,Y
LYFE,LYFE COMMUNICTN,OTC,N
LYFT,LYFT INC-A,NSDQ,Y
LYG,LLOYDS BANK GRP,NYSE,Y
LYL,DRAGON VICTORY,NSDQ,Y
LYLP,LOYOLTYPOINT IN,OTCBB,Y
LYNXD,LYNX THERAPUTCS,,N
LYO,LYONDELL CHEM,,N
LYRI,LYRIS INC,OTC,N
LYSDY,LYNAS CORP- ADR,OTC,Y
LYTS,LSI INDUSTRIES,NSDQ,Y
LYV,LIVE NATION ENT,NYSE,Y
LZ,LUBRIZOL CORP,,N
LZAGY,LONZA GROUP AG,OTC,Y
LZB,LA-Z-BOY INC,NYSE,Y
LZENF,LIZHAN ENVIR CP,OTC,Y
LZR,EMERGENT GROUP,,N
LZTN,LAZER-TRON CORP,,N
M,MACYS INC,NYSE,Y
M.ARZ,AURIZON MINE-TS,,N
M.AUI,ALTAGAS UTILITY,,N
M.AVM,ANVIL MINING,,N
M.CDV,COM DEV INTL,,N
M.CLC,CML HLTHCR INC,,N
M.CMF,COMAPLEX MINRLS,,N
M.CNS,CANORO RESOURCE,,N
M.CRU,CREW GOLD CORP,,N
M.CRW,CINRAM INTL-TS,,N
M.CRY,CRYPTOLOGIC-CN,,N
M.CYY,CORETEC INC,,N
M.DW,DUNDEEWEALTH IN,,N
M.EFX,ENERFLEX SYS-TS,,N
M.FAN,FARALLON MINING,,N
M.GBG,GREAT BASIN-TS,,N
M.GIS,GREY ISLAND SYS,,N
M.GO,GUIDE EXPLORATN,,N
M.GRO,SUN GRO HORTICL,,N
M.IFC,INTACT FINL CP,,N
M.IMX,IMAX CORP-TS,,N
M.ITX,ITERATION EGY,,N
M.KNA,KEYSTONE NO AM,,N
M.LEA,LEADER EGY SVCS,,N
M.LOX,LOREX TECH INC,,N
M.MAR,MARATHON PGM CP,,N
M.MWX,MEDWORXX SOLUT,,N
M.NFI,NEW FLYER-OLD,,N
M.NPC,ALLON THERAPEUT,,N
M.ONR,OPEN RANGE EGY,,N
M.OSI,OSI GEOSPATL-TS,,N
M.OSK,OSISKO MINI-OLD,,N
M.PCA,PETRO-CANADA-TS,,N
M.PNG,PAC NORTH GAS A,,N
M.PRB,PROBE MINES LTD,,N
M.PRK,PARKBRIDGE LIFE,,N
M.PRQ,PROGRESS EGY-TS,,N
M.PSV,PURE ENERGY SVC,,N
M.PWB,POWER TECH CORP,,N
M.QSR,PRISZM INCM FD,,N
M.RBI,RED BACK MINING,,N
M.RIG,PANTERA DRIL-TS,,N
M.RS,RS TECH INC-TS,,N
M.SCR,SCORE MEDIA INC,,N
M.SMT,SAMUEL MANU-TEC,,N
M.SO,SOFTCHOICE CORP,,N
M.SVC,SANDVINE CORP,,N
M.TME,TEMEX RSRCS CP,,N
M.TSU,TRANSEURO ENERG,,N
M.USA,US SILVER&GOLD,,N
M.VRS,ALLEN VANGUARD,,N
M.WAV,BREAKER ENERGY,,N
MA,MASTERCARD INC,NYSE,Y
MAA,MID-AMER APT CM,NYSE,Y
MAAL,MARKETING ALLNC,OTC,Y
MAB.1,MID-AMERICA BCP,,N
MAC,MACERICH CO,NYSE,Y
MACC.,MACC PRIV EQUIT,,N
MACE,MACE SECURITY,OTC,Y
MACK,MERRIMACK PHAR,NSDQ,Y
MACM,MACROCHEM -DEL,,N
MACR,MACROMEDIA INC,,N
MADB,MADISON BNCS GP,,N
MADGQ,MADGE NETWORKS,OTC,N
MADKY,MADECO SA-ADR,,N
MAFB,MAF BANCORP INC,,N
MAG,MAG SILVER CORP,NYSE,Y
MAG.,MAGNETEK INC,,N
MAGAA,MAGNA-LAB INC-A,OTC,Y
MAGE,MADISON GP ASSC,,N
MAGI,MOTORCARS AUTO,,N
MAGRQ,MASTER GRAPHICS,,N
MAGS,MAGAL SECURITY,NSDQ,Y
MAHI,MONARCH SRVCS,OTC,Y
MAI.1,M/A-COM INC,,N
MAII,MAII HLDGS INC,,N
MAIJ,MAI SYSTEMS CP,,N
MAIL.,MAIL BOXES,,N
MAIN,MAIN STREET CAP,NYSE,Y
MAIN.,MAIN ST RSTRNT,,N
MAIR,MAIR HLDGS INC,,N
MAJCQ,MAJESTIC CAPITL,OTC,Y
MAJJ,ANTHONY(M) JWL,OTC,Y
MAJR.,MAJOR REALTY,,N
MAKO,MAKO SURGICAL,NSDQ,N
MAKSY,MARKS&SPENCER,OTC,Y
MAL,MALAN RLTY INVS,,N
MALT,LION BREWERY,,N
MAM,MAINE&MARITIMES,TSX,N
MAM.1,MAXXIM MEDICAL,,N
MAMS,MAM SOFTWARE GP,NSDQ,N
MAN,MANPOWER INC WI,NYSE,Y
MANA,MANATRON INC,,N
MANC,MANCHESTER TECH,,N
MANF,MANIFOLD CAP CP,OTC,N
MANH,MANHATTAN ASOC,NSDQ,Y
MANT,MANTECH INTL -A,NSDQ,Y
MANU,MANCHESTER UTD,NYSE,Y
MANU.,MANUGISTICS GP,,N
MAPP,MAP PHARMACEUT,NSDQ,N
MAPS,MAPINFO CORP,,N
MAPX.,MAPICS INC,,N
MAR,MARRIOTT INTL-A,NSDQ,Y
MARA,MARATHON PATENT,NSDQ,Y
MARB.,MARATHON BANCRP,,N
MARC,M/A/R/C INC,,N
MARK,REMARK HOLDINGS,NSDQ,Y
MARPS,MARINE PETROLEU,NSDQ,Y
MARQ,MARQUETTE MED,,N
MARSA,MARSH SUPER CLA,,N
MARSB,MARSH SUPER CLB,,N
MARUY,MARUBENI CORP,OTC,Y
MARX,MAREX INC,,N
MAS,MASCO,NYSE,Y
MASB,MASSBANK CORP,,N
MASC,MATERIAL SCI CP,NSDQ,N
MASI,MASIMO CORP,NSDQ,Y
MASK,ALIGN-RITE INT,,N
MAT,MATTEL INC,NSDQ,Y
MATE,MATEWAN BNCSHS,,N
MATK,MARTEK BIOSCIEN,NSDQ,N
MATN,MATEON THERPTCS,OTC,Y
MATR,MATTERSIGHT CP,NSDQ,N
MATR.,MATRIA HEALTHCR,,N
MATTQ,MATTHEWS STUDIO,,N
MATV,MATAV-CABLE SYS,,N
MATW,MATTHEWS INTL-A,NSDQ,Y
MATX,MATSON INC,NYSE,Y
MATX.,MATRIX PHARMA,,N
MAURY,MARUI LTD,OTC,Y
MAV.,MAVESA SA -ADR,,N
MAVO,MAVERICK OIL&GS,OTC,N
MAWHY,MAN WAH HOLDING,OTC,Y
MAWS,MID AMER WASTE,,N
MAXC,MAXCO INC,OTC,N
MAXD,MAX SOUND CP,OTC,Y
MAXE.,MAX &ERMAS REST,,N
MAXI,MAXICARE HEALTH,,N
MAXM,MAXIM PHARMA,,N
MAXR,MAXAR TECH INC,NYSE,Y
MAXS,MAXWELL SHOE CO,,N
MAXW,MAXWORLDWIDE,OTC,N
MAXX,MAXXAM INC,OTC,N
MAXY,MAXYGEN INC,NSDQ,N
MAY.1,MAYBELLINE INC,,N
MAY.2,MAY DEPT STORES,,N
MAYS,MAYS(JW) INC,NSDQ,Y
MB,MINDBODY INC-A,NSDQ,N
MBAIF,CIBT EDUCATION,OTC,Y
MBAY,MEDIABAY INC,OTC,N
MBBC,MONTEREY BAY BC,,N
MBBYF,MOBILEYE NV,NSDQ,N
MBC,MICKELBERRY COM,,N
MBCN,MIDDLEFIELD BC,NSDQ,Y
MBCRQ,MERCANTILE BCP,OTC,N
MBEW,MALIBU ENTMT,OTC,N
MBFC,MOUNTAIN BK FIN,,N
MBFC.,MEGABANK FINL,,N
MBFI,MB FINANCL INC,NSDQ,N
MBG.,MANDALAY RESORT,,N
MBHIQ,MIDWEST BANC,,N
MBI,MBIA INC,NYSE,Y
MBIA,MERCHANTS BC IL,,N
MBII,MARRONE BIO INV,NSDQ,Y
MBIN,MERCHANTS BCP,NSDQ,Y
MBIO,MUSTANG BIO INC,NSDQ,Y
MBIO.,MOLECLR BIO-SYS,,N
MBLQE,MOBILEMEDIA CP,,N
MBLYA,MOBLEY ENV SVCS,,N
MBMI.,MICRO BIO-MEDIC,,N
MBN,METROBANK,,N
MBND,MULTIBAND CP,NSDQ,N
MBNEQ,CENTURA SOFTW,,N
MBNK,MAIN STREET BCP,,N
MBNKF,METRO BANK PLC,OTC,Y
MBNY,MERCHANTS NY BC,,N
MBOT,MICROBOT MEDICL,NSDQ,Y
MBPFF,MITCHELLS&BTLR,OTC,Y
MBRG,MIDDLEBURG FINL,NSDQ,N
MBRKQ,MIDDLEBROOK PHR,,N
MBRWQ,MBC HLDG COMPNY,,N
MBRX,MOLECULIN BIOTC,NSDQ,Y
MBRX.,METABASIS THERA,,N
MBSI,MILLER BLDG SYS,,N
MBSRF,MOBISTAR NPV,OTC,N
MBT,MOBILE TELE-ADR,NYSE,Y
MBTF,MBT FINL CORP,NSDQ,N
MBUU,MALIBU BOATS-A,NSDQ,Y
MBVA,MILLENNIUM BANK,OTC,Y
MBVT,MERCHANTS BANCS,NSDQ,N
MBVXQ,MABVAX THERAPTC,OTC,Y
MBWM,MERCANTILE BANK,NSDQ,Y
MC,MOELIS & CO,NYSE,Y
MCAF,MCAFEE.COM CORP,,N
MCB,METROPOLITAN BK,NYSE,Y
MCBC,MACATAWA BANK,NSDQ,Y
MCBF,MONARCH COMMNTY,OTC,N
MCBI,METROCORP BANCS,NSDQ,N
MCBK,MADISON COUNTY,OTC,Y
MCBS,METROCITY BKSH,NSDQ,Y
MCBS.,MID CONT BANCS,,N
MCC,MEDLEY CAPITAL,NYSE,Y
MCCC,MEDIACOM COMM,,N
MCCIQ,MIDCOM COMM INC,,N
MCCK,MESTEK INC,OTC,Y
MCCL,MCCLAIN INDS,,N
MCCX,MCORPCX INC,OTC,Y
MCD,MCDONALDS CORP,NYSE,Y
MCDT,MCDATA CORP -B,,N
MCDTA,MCDATA CORP-A,,N
MCDY,MICRODYNE CORP,,N
MCEEF,MINERA ANDES,OTC,N
MCELQ,MILLENNIUM CELL,OTC,Y
MCEM,MONARCH CEMENT,OTCBB,Y
MCEP,MID-CON ENERGY,NSDQ,Y
MCET,MULTICELL TECH,OTC,Y
MCF,CONTANGO OIL&GS,NYSE,Y
MCFE,MCFARLAND ENRGY,,N
MCFI,MIDCAROLINA FIN,,N
MCFT,MASTERCRFT BOAT,NSDQ,Y
MCFUY,MICRO FOCUS,OTC,N
MCGC,MCG CAPITAL,NSDQ,N
MCH,MILLENNIUM CHEM,,N
MCH.1,MEDCHEM PROD,,N
MCHA,MATCHAAH HLDGS,OTC,Y
MCHP,MICROCHIP TECH,NSDQ,Y
MCHX,MARCHEX INC,NSDQ,Y
MCI,BARINGS CRP INV,NYSE,Y
MCIC.,MCI COMMS CORP,,N
MCIG,MCIG INC,OTCBB,Y
MCIM,MACAU CAP INVST,OTC,Y
MCIP,MCI INC,,N
MCK,MCKESSON CORP,NYSE,Y
MCKC,MCK COMM,,N
MCLB,MICROLIN BIO,NSDQ,N
MCLD,MCLEODUSA INC-A,,N
MCLDQ,MCLEODUSA INC-A,,N
MCLLQ,METROCALL INC,,N
MCLN,MEDCLEAN TECHNL,OTC,N
MCLN.,MCLAREN PERFORM,,N
MCLS,MEDICHEM LIFE,,N
MCM,CONTROLADORA CO,,N
MCMJ,MERIDA MERGER,NSDQ,Y
MCN.,MCN ENGY GRP,,N
MCO,MOODYS CORP,NYSE,Y
MCOAQ,MONACO COACH CP,OTC,N
MCOMQ,METRICOM INC,OTC,N
MCON.,EMCON,,N
MCOX,MECOX LANE LTD,NSDQ,N
MCPIQ,MOLYCORP INC,,N
MCRAA,MCRAE INDUSTRIE,OTC,Y
MCRB,SERES THERAPEUT,NSDQ,Y
MCRI,MONARCH CASINO,NSDQ,Y
MCRL,MICREL INC,NSDQ,N
MCRN,MILACRON HLDGS,NSDQ,N
MCRN.,MICRONICS COMP,,N
MCRS,MICROS SYS,NSDQ,N
MCRUF,MORGAN ADV MATL,OTC,Y
MCS,MARCUS CORP,NYSE,Y
MCSIQ,MCSI CORP,,N
MCSW,MISSION CRITICL,,N
MCSY,MEDIC COMP SYS,,N
MCTH,MEDICAL CONNECT,OTC,Y
MCTH.,MEDCATH INC,,N
MCTIQ,MICRO COMPONENT,,N
MCTR,MERCATOR SFTWR,,N
MCU.,MAGMA COPPER CO,,N
MCUJF,MEDICURE INC,OTC,Y
MCUR,MACROCURE LTD,NSDQ,N
MCWEQ,WORLDCOM-MCI GP,,N
MCX,MC SHIPPING INC,,N
MCY,MERCURY GENL CP,NYSE,Y
MCZAF,MAD CATZ INTER,OTC,Y
MD,MEDNAX INC,NYSE,Y
MD.,MCDONNELL DOUGL,,N
MDA.1,MAPCO,,N
MDA.2,MEDIA ARTS GRP,,N
MDAL,MEDALLIANCE INC,,N
MDAS,MEDASSETS INC,NSDQ,N
MDB,MONGODB INC,NSDQ,Y
MDB.,PRO BANCORP PA,,N
MDBK,MEDFORD BCP INC,,N
MDBS.,MADISON BSH INC,,N
MDC,MDC HLDGS,NYSE,Y
MDCA,MDC PTNRS INC,NSDQ,Y
MDCC,MOLECULAR DEVCE,,N
MDCD,MERIDIAN DATA,,N
MDCI,MEDICAL ACTION,NSDQ,N
MDCO,MEDICINES CO,NSDQ,N
MDD.,MCDONALD & CO,,N
MDDS,MONARCH DENTAL,,N
MDDVQ,MED DIVERSIFIED,,N
MDEA,MEDIA 100 INC,OTC,Y
MDEVF,MELCO INTL DEVL,OTC,Y
MDEX.,MEDEX INC,,N
MDF,METRO HLTH NET,TSX,N
MDFZF,MEDIFOCUS INC,OTC,Y
MDG,MERIDIAN GOLD,,N
MDGL,MADRIGAL PHARMA,NSDQ,Y
MDI,MID-AM RLTY INV,,N
MDII.,MECHANICAL DYN,,N
MDIN.,MEDALIST,,N
MDIT,MEDITE CANCER,OTCBB,Y
MDIUY,MEDIASET SPA,OTC,Y
MDIX.,MEDICAL DIAGNOS,,N
MDIZQ,MDI INC,,N
MDJH,MDJM LTD,NSDQ,Y
MDKI,MEDICORE INC,,N
MDLA,MEDALLIA INC,NYSE,Y
MDLD,MIDLAND FIN GRP,,N
MDLI.,MDL INFO SYS,,N
MDLIZ,MEDICALOGIC/MED,,N
MDLK,MEDIALINK WLDWD,,N
MDLY,MEDLEY MGMT INC,NYSE,Y
MDLZ,MONDELEZ INTL,NSDQ,Y
MDMD,MEDIAMIND TECH,,N
MDNAF,MEDICENNA THERA,OTC,Y
MDNL,MAIDEN LANE JWL,OTC,Y
MDNT,MEDIENT STUDIOS,OTC,N
MDNU,MED NUTR USA IN,,N
MDOMF,MANDOM CORP,OTC,Y
MDOR,MAGNUM D'OR RES,,N
MDP,MEREDITH CORP,NYSE,Y
MDRIQ,MCDERMOTT INTL,OTC,Y
MDRR,MEDALIST DIV RE,NSDQ,Y
MDRX,ALLSCRIPTS HLTH,NSDQ,Y
MDS,MIDAS INC,,N
MDSI.,MDSI MOB DATA,,N
MDSO,MEDIDATA SOLUTN,NSDQ,N
MDST.,MEDSTAT GROUP,,N
MDST2,MID-STATE BNCSH,,N
MDSYF,MODSYS INTL,OTC,N
MDT,MEDTRONIC,NYSE,Y
MDTC.,MDT CORP,,N
MDTH,MEDCATH CORP,,N
MDTL,MEDIS TECH,OTC,N
MDTV,MDU COMM INTL,OTC,N
MDU,MDU RESOURCES,NYSE,Y
MDV.,MEDEVA PLC -ADR,,N
MDVN,MEDIVATION INC,NSDQ,N
MDWCQ,MIDWAY GOLD CP,OTC,N
MDWD,MEDIWOUND LTD,NSDQ,Y
MDWK,MDWERKS INC,OTC,Y
MDWV,MEDWAVE INC,,N
MDWYQ,MIDWAY AIRLINES,,N
MDXG,MIMEDX GRP INC,OTC,Y
MDYN,MOLECULAR DYNAM,,N
ME,MARINER EGY INC,TSX,N
MEA,METALICO INC,ARCA,N
MEA.,MEAD CORP,,N
MEAD,MEADE INSTRMNTS,NSDQ,N
MEAS,MEASUREMNT SPCL,NSDQ,N
MEC,MAYVILLE ENGINR,NYSE,Y
MEC.,MIDAM ENRGY-NEW,,N
MEC.Z,MIDAM ENGY HLDG,,N
MECAQ,MAGNA ENTMNT -A,,N
MECC,MINN EDL COMP,,N
MECK,MECKLERMEDIA CP,OTC,N
MECK.,MECKLERMEDIA CO,,N
MED,MEDIFAST INC,NYSE,Y
MEDC,MED-DESIGN CORP,,N
MEDE,MEDECISION INC,,N
MEDH,MEDX HOLDINGS,OTC,Y
MEDI,MEDIMMUNE INC,,N
MEDP,MEDPACE HLDGS,NSDQ,Y
MEDP.,MEDPLUS INC -OH,,N
MEDQ,MEDQUIST INC,,N
MEDR,MEDRAD INC,,N
MEDS,TRXADE GROUP,NSDQ,Y
MEDS2,MEDSTONE INTL,,N
MEDT.,MEDSOURCE TECH,,N
MEDW,MEDIWARE INFO,NSDQ,N
MEDX,MEDAREX INC,,N
MEDY,MEDICAL DYNAMIC,,N
MEE,MASSEY EGY CPY,,N
MEEC,MIDWEST ENERGY,OTC,Y
MEET,MEET GROUP INC,NSDQ,Y
MEG,MEDIA GENERAL,NYSE,N
MEGFQ,MEGAFOODS STORE,,N
MEGGY,MEGGITT PLC,OTC,Y
MEGT,MEGATEST CORP,,N
MEH,MIDWEST AIR GRP,,N
MEI,METHODE ELECT-A,NYSE,Y
MEIL,METHES ENG INTL,OTC,Y
MEIP,MEI PHARMA INC,NSDQ,Y
MEL,MELLON FINL CRP,,N
MELI,MERCADOLIBRE IN,NSDQ,Y
MELR,MELROSE BANCORP,OTC,Y
MELY,MICROELECTRONIC,OTC,N
MEMH,MEEMIC HLDGS,,N
MEMS,MEMSIC INC,NSDQ,N
MEMY,MEMORY PHARMACT,,N
MENB,MENDOCINO BRWNG,OTCBB,Y
MEND,MICRUS ENDOVASC,,N
MENJ,MENLEY & JAMES,,N
MENS.,K&G MENS CENTER,,N
MENT,MENTOR GRAPHICS,NSDQ,N
MEOH,METHANEX CORP,NSDQ,Y
MEP,MIDCOAST EN PTN,NYSE,N
MER.,MERRILL LYNC&CO,,N
MERB,MERRILL MERCHNT,,N
MERC,MERCER INTL SBI,NSDQ,Y
MERLY,MERLIN ENTMNTS,OTC,N
MERQ,MERCURY INTERAC,,N
MERR,MERRIMAN HOLDGS,OTC,Y
MERSQ,MERIS LABS INC,,N
MERU,MERU NETWORKS,NSDQ,N
MERX,MERIX CORP,,N
MESA,MESA AIR GROUP,NSDQ,Y
MESAQ,MESA AIR GP-OLD,,N
MESG,XURA INC,NSDQ,N
MESG.,MESSAGEMEDIA,,N
MESHE,MEDIA SOURCE,,N
MESO,MESOBLAST LTD,NSDQ,Y
MESQ,AMARILLO MESQTE,,N
MESW,META-SOFTWARE,,N
MET,METLIFE INC,NYSE,Y
MET.1,MEMTEC LTD-ADS,,N
METB,METROBANCORP,,N
METC,RAMACO RESOURCS,NSDQ,Y
METF,METROPL FINL CP,,N
METG,META GROUP INC,,N
METR,METRO BANCORP,NSDQ,N
METR.,METEOR INDUS,,N
METS,MET-COIL SYS,,N
METX,METEN EDTECHX,NSDQ,Y
MEXP.,MILLER EXPL,,N
MFA,MFA FINANCIAL,NYSE,Y
MFAC,MEGALITH FINL,NYSE,Y
MFAC.,MARKET FACTS,,N
MFB,MAIDENFORM BRND,NYSE,N
MFBC,MFB CORP,,N
MFBP,M & F BNCP INC,OTCBB,Y
MFC,MANULIFE FINL,NYSE,Y
MFCB.,MICHIGAN FINL,,N
MFCO,MICROWVE FILTER,OTC,Y
MFE,MCAFEE INC,,N
MFFC,MILTON FED FINL,,N
MFG,MIZUHO FINL-ADR,NYSE,Y
MFGLQ,MF GLOBAL HLDGS,OTC,N
MFGP,MICRO FOCUS INT,NYSE,Y
MFH,JMU LTD,NSDQ,Y
MFI,MICROFINANCIAL,NSDQ,N
MFI.1,MACFRUGALS BRGN,,N
MFIN,MEDALLION FINL,NSDQ,Y
MFIN.,METRO FINL CORP,,N
MFLO,MOLDFLOW CORP,,N
MFLR,MAYFLOWER BANCP,NSDQ,N
MFLU,MICROFLUIDICS,,N
MFLX,MULTI-FINELINE,NSDQ,N
MFN,MINEFINDERS CP,,N
MFNC,MACKINAC FIN CP,NSDQ,Y
MFNXQ,METROMEDIA FIBR,,N
MFON,MOBIVITY HLDGS,OTC,Y
MFRM,MATTRESS FIRM,NSDQ,N
MFSF,MUTUALFIRST FIN,NSDQ,N
MFSL,MARYLAND FED BC,,N
